id	name	genus	species
688245.4	Comamonas testosteroni CNB-2	Comamonas	 Comamonas testosteroni
399795.3	Comamonas testosteroni KF-1	Comamonas	 Comamonas testosteroni
883100.3	Delftia acidovorans CCUG 15835	Delftia	 Delftia acidovorans
883101.3	Delftia acidovorans CCUG 274B	Delftia	 Delftia acidovorans
398578.5	Delftia acidovorans SPH-1	Delftia	 Delftia acidovorans
1095769.4	Herbaspirillum sp. JC206	Noviherbaspirillum	 Noviherbaspirillum massiliense
556268.6	Oxalobacter formigenes HOxBLS	Oxalobacter	 Oxalobacter formigenes
556269.4	Oxalobacter formigenes OXCC13	Oxalobacter	 Oxalobacter formigenes
762966.3	Parasutterella excrementihominis YIT 11859	Parasutterella	 Parasutterella excrementihominis
762967.3	Sutterella parvirubra YIT 11816	Sutterella	 Sutterella parvirubra
742823.3	Sutterella wadsworthensis 2_1_59BFAA	Sutterella	 Sutterella wadsworthensis
742821.3	Sutterella wadsworthensis 3_1_45B	Sutterella	 Sutterella wadsworthensis
1203554.3	Sutterella wadsworthensis HGA0223	Sutterella	 Sutterella wadsworthensis
1796652.5	Turicimonas muris strain YL45	Turicimonas	 Turicimonas muris
54067.6	Xylophilus ampelinus BEED09	Xylophilus	 Xylophilus ampelinus
469610.4	Burkholderiales bacterium 1_1_47	-	-
1834205.4	Burkholderiales bacterium YL45	-	-
557598.3	Laribacter hongkongensis HLHK9	Laribacter	 Laribacter hongkongensis
546274.4	Eikenella corrodens ATCC 23834	Eikenella	 Eikenella corrodens
629741.3	Kingella oralis ATCC 51147	Kingella	 Kingella oralis
546262.4	Neisseria cinerea ATCC 14685	Neisseria	 Neisseria cinerea
546263.7	Neisseria elongata subsp. glycolytica ATCC 29315	Neisseria	 Neisseria elongata
546264.5	Neisseria flavescens NRL30031/H210	Neisseria	 Neisseria flavescens
596320.3	Neisseria flavescens SK114	Neisseria	 Neisseria flavescens
546265.5	Neisseria lactamica ATCC 23970	Neisseria	 Neisseria lactamica
997348.4	Neisseria macacae ATCC 33926	Neisseria	 Neisseria macacae
862513.3	Neisseria meningitidis ATCC 13091	Neisseria	 Neisseria meningitidis
546266.6	Neisseria mucosa ATCC 25996	Neisseria	 Neisseria mucosa
435832.3	Neisseria mucosa C102	Neisseria	 Neisseria mucosa
1032488.3	Neisseria shayeganii 871	Neisseria	 Neisseria shayeganii
490.7	Neisseria sicca strain UMB0321	Neisseria	 Neisseria sicca
490.6	Neisseria sicca strain FDAARGOS_260	Neisseria	 Neisseria sicca
490.24	Neisseria sicca BEED21	Neisseria	 Neisseria sicca
28449.59	Neisseria subflava strain M18660	Neisseria	 Neisseria subflava
28449.60	Neisseria subflava BEED22	Neisseria	 Neisseria subflava
28449.61	Neisseria subflava BEED23	Neisseria	 Neisseria subflava
546268.4	Neisseria subflava NJ9703	Neisseria	 Neisseria subflava
999628.3	Methyloversatilis universalis EHg5	Methyloversatilis	 Methyloversatilis universalis
1000565.3	Methyloversatilis universalis FAM5	Methyloversatilis	 Methyloversatilis universalis
648.76	Aeromonas caviae strain FDAARGOS_75	Aeromonas	 Aeromonas caviae
648.77	Aeromonas caviae strain FDAARGOS_72	Aeromonas	 Aeromonas caviae
878320.4	Aeromonas caviae Ae398	Aeromonas	 Aeromonas caviae
644.34	Aeromonas hydrophila strain RB-AH	Aeromonas	 Aeromonas hydrophila
644.37	Aeromonas hydrophila strain AH10	Aeromonas	 Aeromonas hydrophila
1288394.3	Aeromonas hydrophila ML09-119	Aeromonas	 Aeromonas hydrophila
380703.7	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Aeromonas	 Aeromonas hydrophila
651.4	Aeromonas media strain ARB13	Aeromonas	 Aeromonas media
651.7	Aeromonas media strain CECT 4232	Aeromonas	 Aeromonas media
1208104.3	Aeromonas media WS	Aeromonas	 Aeromonas media
654.49	Aeromonas veronii strain CB51	Aeromonas	 Aeromonas veronii
654.48	Aeromonas veronii strain AVNIH1	Aeromonas	 Aeromonas veronii
654.45	Aeromonas veronii strain TH0426	Aeromonas	 Aeromonas veronii
1073385.3	Aeromonas veronii AMC35	Aeromonas	 Aeromonas veronii
998088.4	Aeromonas veronii B565	Aeromonas	 Aeromonas veronii
1120988.3	Anaerobiospirillum succiniciproducens DSM 6400	Anaerobiospirillum	 Anaerobiospirillum succiniciproducens
762983.3	Succinatimonas hippei YIT 12066	Succinatimonas	 Succinatimonas hippei
1005999.3	Leminorella grimontii ATCC 33999	Leminorella	 Leminorella grimontii
1115512.3	Escherichia hermannii NBRC 105704	Atlantibacter	 Atlantibacter hermannii
566551.4	Cedecea davisae DSM 4568	Cedecea	 Cedecea davisae
35703.17	Citrobacter amalonaticus strain YG8	Citrobacter	 Citrobacter amalonaticus
35703.30	Citrobacter amalonaticus strain FDAARGOS_122	Citrobacter	 Citrobacter amalonaticus
35703.16	Citrobacter amalonaticus strain YG6	Citrobacter	 Citrobacter amalonaticus
35703.24	Citrobacter amalonaticus strain FDAARGOS_166	Citrobacter	 Citrobacter amalonaticus
546.83	Citrobacter freundii strain FDAARGOS_73	Citrobacter	 Citrobacter freundii
546.94	Citrobacter freundii strain P10159	Citrobacter	 Citrobacter freundii
546.84	Citrobacter freundii strain FDAARGOS_61	Citrobacter	 Citrobacter freundii
742730.3	Citrobacter freundii 4_7_47CFAA	Citrobacter	 Citrobacter freundii
1006003.3	Citrobacter freundii ATCC 8090 = MTCC 1658	Citrobacter	 Citrobacter freundii
1288347.3	Citrobacter freundii GTC 09479	Citrobacter	 Citrobacter freundii
1297584.3	Citrobacter freundii GTC 09629	Citrobacter	 Citrobacter freundii
500640.5	Citrobacter youngae ATCC 29220	Citrobacter	 Citrobacter youngae
545.12	Citrobacter koseri strain URMITE	Citrobacter	 Citrobacter koseri
545.23	Citrobacter koseri strain FDAARGOS_164	Citrobacter	 Citrobacter koseri
290338.8	Citrobacter koseri ATCC BAA-895	Citrobacter	 Citrobacter koseri
637910.3	Citrobacter rodentium ICC168	Citrobacter	 Citrobacter rodentium
469595.3	Citrobacter sp. 30_2	Citrobacter	-
1173691.3	Citrobacter sp. A1	Citrobacter	-
1169322.3	Citrobacter sp. KTE151	Citrobacter	-
1169319.3	Citrobacter sp. KTE30	Citrobacter	-
1169350.3	Citrobacter sp. KTE32	Citrobacter	-
1212820.3	Citrobacter sp. L17	Citrobacter	-
28141.62	Cronobacter sakazakii strain NCTC 8155	Cronobacter	 Cronobacter sakazakii
28141.40	Cronobacter sakazakii strain ATCC 29544	Cronobacter	 Cronobacter sakazakii
290339.8	Cronobacter sakazakii ATCC BAA-894	Cronobacter	 Cronobacter sakazakii
1138308.5	Cronobacter sakazakii ES15	Cronobacter	 Cronobacter sakazakii
956149.6	Cronobacter sakazakii SP291	Cronobacter	 Cronobacter sakazakii
61645.42	Enterobacter asburiae strain 35734	Enterobacter	 Enterobacter asburiae
1421338.8	Enterobacter asburiae L1	Enterobacter	 Enterobacter asburiae
640513.3	Enterobacter asburiae LF7a	Enterobacter	 Enterobacter asburiae
500639.8	Enterobacter cancerogenus ATCC 35316	Enterobacter	 Enterobacter cancerogenus
550.150	Enterobacter cloacae GGT036	Enterobacter	 Enterobacter cloacae
550.252	Enterobacter cloacae strain FDAARGOS_68	Enterobacter	 Enterobacter cloacae
550.412	Enterobacter cloacae strain UW5	Enterobacter	 Enterobacter cloacae
1045856.3	Enterobacter cloacae EcWSU1	Enterobacter	 Enterobacter cloacae
716541.4	Enterobacter cloacae subsp. cloacae ATCC 13047	Enterobacter	 Enterobacter cloacae
718254.4	Enterobacter cloacae subsp. cloacae NCTC 9394	Enterobacter	 Enterobacter cloacae
1259823.3	Enterobacter hormaechei YT2	Enterobacter	 Enterobacter hormaechei
1260282.3	Enterobacter hormaechei YT3	Enterobacter	 Enterobacter hormaechei
888063.3	Enterobacter hormaechei ATCC 49162	Enterobacter	 Enterobacter hormaechei
701347.4	Enterobacter cloacae SCF1	Enterobacter	 Enterobacter lignolyticus
1095768.3	Enterobacter sp. JC163	Metakosakonia	 Metakosakonia massiliensis
208962.36	Escherichia albertii strain EC06-170	Escherichia	 Escherichia albertii
502347.3	Escherichia albertii TW07627	Escherichia	 Escherichia albertii
562.39594	Escherichia coli BEED10	Escherichia	 Escherichia coli
562.39593	Escherichia coli PS131_S11	Escherichia	 Escherichia coli
1127356.4	Escherichia coli 4_1_47FAA	Escherichia	 Escherichia coli
362663.9	Escherichia coli 536	Escherichia	 Escherichia coli
344610.7	Escherichia coli 53638	Escherichia	 Escherichia coli
585055.8	Escherichia coli 55989	Escherichia	 Escherichia coli
525281.3	Escherichia coli 83972	Escherichia	 Escherichia coli
869683.4	Escherichia coli 96.154	Escherichia	 Escherichia coli
655817.3	Escherichia coli ABU 83972	Escherichia	 Escherichia coli
405955.13	Escherichia coli APEC O1	Escherichia	 Escherichia coli
1274814.3	Escherichia coli APEC O78	Escherichia	 Escherichia coli
344601.5	Escherichia coli B171	Escherichia	 Escherichia coli
413997.3	Escherichia coli B str. REL606	Escherichia	 Escherichia coli
511693.5	Escherichia coli BL21	Escherichia	 Escherichia coli
469008.4	Escherichia coli BL21(DE3)	Escherichia	 Escherichia coli
481805.6	Escherichia coli ATCC 8739	Escherichia	 Escherichia coli
199310.1	Escherichia coli CFT073	Escherichia	 Escherichia coli
556266.3	Shigella sp. D9	Escherichia	 Escherichia coli
536056.3	Escherichia coli DH1	Escherichia	 Escherichia coli
585397.9	Escherichia coli ED1a	Escherichia	 Escherichia coli
316401.4	Escherichia coli ETEC H10407	Escherichia	 Escherichia coli
331112.6	Escherichia coli HS	Escherichia	 Escherichia coli
585034.5	Escherichia coli IAI1	Escherichia	 Escherichia coli
585057.6	Escherichia coli IAI39	Escherichia	 Escherichia coli
714962.3	Escherichia coli IHE3034	Escherichia	 Escherichia coli
83333.1	Escherichia coli K12	Escherichia	 Escherichia coli
595496.3	Escherichia coli BW2952	Escherichia	 Escherichia coli
316385.7	Escherichia coli str. K-12 substr. DH10B	Escherichia	 Escherichia coli
1110693.3	Escherichia coli str. K-12 substr. MDS42	Escherichia	 Escherichia coli
511145.12	Escherichia coli str. K-12 substr. MG1655	Escherichia	 Escherichia coli
879462.4	Escherichia coli str. K-12 substr. MG1655star	Escherichia	 Escherichia coli
316407.9	Escherichia coli str. K-12 substr. W3110	Escherichia	 Escherichia coli
595495.5	Escherichia coli KO11	Escherichia	 Escherichia coli
591946.4	Escherichia coli LF82	Escherichia	 Escherichia coli
679207.4	Escherichia coli MS 107-1	Escherichia	 Escherichia coli
749537.3	Escherichia coli MS 115-1	Escherichia	 Escherichia coli
749538.3	Escherichia coli MS 116-1	Escherichia	 Escherichia coli
679206.4	Escherichia coli MS 119-7	Escherichia	 Escherichia coli
679205.4	Escherichia coli MS 124-1	Escherichia	 Escherichia coli
679204.3	Escherichia coli MS 145-7	Escherichia	 Escherichia coli
749540.3	Escherichia coli MS 146-1	Escherichia	 Escherichia coli
749545.3	Escherichia coli MS 182-1	Escherichia	 Escherichia coli
749546.3	Escherichia coli MS 185-1	Escherichia	 Escherichia coli
749547.3	Escherichia coli MS 187-1	Escherichia	 Escherichia coli
749548.3	Escherichia coli MS 196-1	Escherichia	 Escherichia coli
749549.3	Escherichia coli MS 198-1	Escherichia	 Escherichia coli
749550.3	Escherichia coli MS 200-1	Escherichia	 Escherichia coli
749527.3	Escherichia coli MS 21-1	Escherichia	 Escherichia coli
749528.3	Escherichia coli MS 45-1	Escherichia	 Escherichia coli
749531.3	Escherichia coli MS 69-1	Escherichia	 Escherichia coli
749532.3	Escherichia coli MS 78-1	Escherichia	 Escherichia coli
796392.4	Escherichia coli MS 79-10	Escherichia	 Escherichia coli
749533.3	Escherichia coli MS 84-1	Escherichia	 Escherichia coli
679202.3	Escherichia coli MS 85-1	Escherichia	 Escherichia coli
1033813.3	Escherichia coli NA114	Escherichia	 Escherichia coli
1169862.3	Escherichia coli NCCP15658	Escherichia	 Escherichia coli
585395.4	Escherichia coli O103:H2 str. 12009	Escherichia	 Escherichia coli
1048265.3	Escherichia coli O104:H4 str. 04-8351	Escherichia	 Escherichia coli
1048266.3	Escherichia coli O104:H4 str. 09-7901	Escherichia	 Escherichia coli
1048334.3	Escherichia coli O104:H4 str. 11-3677	Escherichia	 Escherichia coli
1134782.3	Escherichia coli O104:H4 str. 2009EL-2050	Escherichia	 Escherichia coli
1133853.3	Escherichia coli O104:H4 str. 2009EL-2071	Escherichia	 Escherichia coli
1133852.3	Escherichia coli O104:H4 str. 2011C-3493	Escherichia	 Escherichia coli
1048254.3	Escherichia coli O104:H4 str. C227-11	Escherichia	 Escherichia coli
1042804.3	Escherichia coli O104:H4 str. H112180280	Escherichia	 Escherichia coli
1038844.18	Escherichia coli O104:H4 str. TY-2482	Escherichia	 Escherichia coli
574521.7	Escherichia coli O127:H6 str. E2348/69	Escherichia	 Escherichia coli
83334.1	Escherichia coli O157:H7	Escherichia	 Escherichia coli
444454.5	Escherichia coli O157:H7 str. EC4024	Escherichia	 Escherichia coli
444449.5	Escherichia coli O157:H7 str. EC4042	Escherichia	 Escherichia coli
444450.8	Escherichia coli O157:H7 str. EC4115	Escherichia	 Escherichia coli
155864.8	Escherichia coli O157:H7 EDL933	Escherichia	 Escherichia coli
386585.9	Escherichia coli O157:H7 str. Sakai	Escherichia	 Escherichia coli
544404.4	Escherichia coli O157:H7 str. TW14359	Escherichia	 Escherichia coli
502346.5	Escherichia coli O157:H7 str. TW14588	Escherichia	 Escherichia coli
573235.3	Escherichia coli O26:H11 str. 11368	Escherichia	 Escherichia coli
216592.3	Escherichia coli 042	Escherichia	 Escherichia coli
701177.3	Escherichia coli O55:H7 str. CB9615	Escherichia	 Escherichia coli
685038.3	Escherichia coli O83:H1 str. NRG 857C	Escherichia	 Escherichia coli
910348.4	Escherichia coli P12b	Escherichia	 Escherichia coli
585035.6	Escherichia coli S88	Escherichia	 Escherichia coli
409438.11	Escherichia coli SE11	Escherichia	 Escherichia coli
431946.3	Escherichia coli SE15	Escherichia	 Escherichia coli
869729.3	Escherichia coli UM146	Escherichia	 Escherichia coli
585056.7	Escherichia coli UMN026	Escherichia	 Escherichia coli
1050617.5	Escherichia coli UMNF18	Escherichia	 Escherichia coli
364106.8	Escherichia coli UTI89	Escherichia	 Escherichia coli
566546.4	Escherichia coli W	Escherichia	 Escherichia coli
741093.3	Escherichia coli Xuzhou21	Escherichia	 Escherichia coli
885275.3	Escherichia coli str. 'clone D i14'	Escherichia	 Escherichia coli
885276.3	Escherichia coli str. 'clone D i2'	Escherichia	 Escherichia coli
564.14	Escherichia fergusonii strain FDAARGOS_170	Escherichia	 Escherichia fergusonii
585054.5	Escherichia fergusonii ATCC 35469	Escherichia	 Escherichia fergusonii
550694.3	Escherichia fergusonii B253	Escherichia	 Escherichia fergusonii
981367.3	Escherichia fergusonii ECD227	Escherichia	 Escherichia fergusonii
469598.5	Escherichia sp. 3_2_53FAA	Escherichia	-
457401.3	Escherichia sp. 4_1_40B	Escherichia	-
754331.3	Escherichia sp. TW09308	Escherichia	-
754333.3	Escherichia albertii TW11588	Escherichia	-
1191061.3	Klebsiella oxytoca E718	Klebsiella	 Klebsiella michiganensis
1006551.4	Klebsiella oxytoca KCTC 1686	Klebsiella	 Klebsiella michiganensis
290336.9	Klebsiella oxytoca M5al	Klebsiella	 Klebsiella michiganensis
571.121	Klebsiella oxytoca strain ICU1-2b	Klebsiella	 Klebsiella oxytoca
571.62	Klebsiella oxytoca strain CAV1374	Klebsiella	 Klebsiella oxytoca
571.63	Klebsiella oxytoca strain CAV1099	Klebsiella	 Klebsiella oxytoca
571.69	Klebsiella oxytoca strain MGH87	Klebsiella	 Klebsiella oxytoca
571.70	Klebsiella oxytoca strain MGH88	Klebsiella	 Klebsiella oxytoca
571.57	Klebsiella oxytoca strain FDAARGOS_66	Klebsiella	 Klebsiella oxytoca
571.66	Klebsiella oxytoca strain CHS143	Klebsiella	 Klebsiella oxytoca
571.68	Klebsiella oxytoca strain CHS222	Klebsiella	 Klebsiella oxytoca
571.33	Klebsiella oxytoca strain M1	Klebsiella	 Klebsiella oxytoca
571.108	Klebsiella oxytoca strain CAV1335	Klebsiella	 Klebsiella oxytoca
571.67	Klebsiella oxytoca strain CHS153	Klebsiella	 Klebsiella oxytoca
571.110	Klebsiella oxytoca strain JKo3	Klebsiella	 Klebsiella oxytoca
883117.3	Klebsiella oxytoca 10-5242	Klebsiella	 Klebsiella oxytoca
883118.3	Klebsiella oxytoca 10-5243	Klebsiella	 Klebsiella oxytoca
883120.3	Klebsiella oxytoca 10-5245	Klebsiella	 Klebsiella oxytoca
883123.3	Klebsiella oxytoca 10-5248	Klebsiella	 Klebsiella oxytoca
883125.3	Klebsiella oxytoca 10-5250	Klebsiella	 Klebsiella oxytoca
573.1493	Klebsiella pneumoniae strain yzusk-4	Klebsiella	 Klebsiella pneumoniae
1037908.3	Klebsiella pneumoniae 1162281	Klebsiella	 Klebsiella pneumoniae
507522.6	Klebsiella pneumoniae 342	Klebsiella	 Klebsiella pneumoniae
1193292.6	Klebsiella pneumoniae subsp. pneumoniae 1084	Klebsiella	 Klebsiella pneumoniae
272620.9	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	Klebsiella	 Klebsiella pneumoniae
484021.57	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	Klebsiella	 Klebsiella pneumoniae
484021.4	Klebsiella pneumoniae NTUH-K2044	Klebsiella	 Klebsiella pneumoniae
1203544.3	Klebsiella pneumoniae subsp. pneumoniae WGLW1	Klebsiella	 Klebsiella pneumoniae
1203545.3	Klebsiella pneumoniae subsp. pneumoniae WGLW2	Klebsiella	 Klebsiella pneumoniae
1203547.3	Klebsiella pneumoniae subsp. pneumoniae WGLW5	Klebsiella	 Klebsiella pneumoniae
667127.3	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	Klebsiella	 Klebsiella pneumoniae
469608.3	Klebsiella sp. 1_1_55	Klebsiella	-
665944.3	Klebsiella sp. 4_1_44FAA	Klebsiella	-
936565.3	Klebsiella sp. OBRC7	Klebsiella	-
548.155	Enterobacter aerogenes strain G7	Klebsiella	 Klebsiella aerogenes
548.115	Enterobacter aerogenes strain CAV1320	Klebsiella	 Klebsiella aerogenes
935296.3	Enterobacter aerogenes EA1509E	Klebsiella	 Klebsiella aerogenes
685445.4	Enterobacter aerogenes FGI35	Klebsiella	 Klebsiella aerogenes
1028307.3	Enterobacter aerogenes KCTC 2190	Klebsiella	 Klebsiella aerogenes
1235834.3	Enterobacter cloacae subsp. dissolvens SP1	Pluralibacter	 [Enterobacter] lignolyticus
883121.3	Klebsiella oxytoca 10-5246	Raoultella	 Raoultella ornithinolytica
41514.7	Salmonella enterica subsp. arizonae serovar 62:z4,z23:--	Salmonella	 Salmonella enterica
1265617.3	Salmonella enterica subsp. enterica serovar Agona str. 36.H.00	Salmonella	 Salmonella enterica
454166.8	Salmonella enterica subsp. enterica serovar Agona str. SL483	Salmonella	 Salmonella enterica
321314.9	Salmonella enterica subsp. enterica serovar Choleraesuis str.	Salmonella	 Salmonella enterica
439851.8	Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853	Salmonella	 Salmonella enterica
550537.5	Salmonella enterica subsp. enterica serovar Enteritidis str.	Salmonella	 Salmonella enterica
550538.5	Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	Salmonella	 Salmonella enterica
554290.9	Salmonella enterica subsp. enterica serovar Paratyphi A str.	Salmonella	 Salmonella enterica
295319.15	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	Salmonella	 Salmonella enterica
209261.1	Salmonella enterica subsp. enterica serovar Typhi Ty2	Salmonella	 Salmonella enterica
99287.12	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Salmonella	 Salmonella enterica
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Salmonella	 Salmonella enterica
718274.8	Salmonella enterica subsp. enterica serovar Typhimurium str. T000240	Salmonella	 Salmonella enterica
946034.3	Salmonella enterica subsp. enterica serovar Typhimurium str.	Salmonella	 Salmonella enterica
990282.4	Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1	Salmonella	 Salmonella enterica
622.8	Shigella dysenteriae CDC 74-1112	Shigella	 Shigella dysenteriae
754093.4	Shigella dysenteriae 1617	Shigella	 Shigella dysenteriae
300267.13	Shigella dysenteriae Sd197	Shigella	 Shigella dysenteriae
623.158	Shigella flexneri strain NCTC1	Shigella	 Shigella flexneri
42897.19	Shigella flexneri 2a	Shigella	 Shigella flexneri
198215.1	Shigella flexneri 2a str. 2457T	Shigella	 Shigella flexneri
198214.1	Shigella flexneri 2a str. 301	Shigella	 Shigella flexneri
373384.11	Shigella flexneri 5 str. 8401	Shigella	 Shigella flexneri
624.634	Shigella sonnei strain FDAARGOS_128	Shigella	 Shigella sonnei
624.68	Shigella sonnei strain FDAARGOS_71	Shigella	 Shigella sonnei
766162.3	Shigella sonnei 3226-85	Shigella	 Shigella sonnei
216599.12	Shigella sonnei 53G	Shigella	 Shigella sonnei
300269.12	Shigella sonnei Ss046	Shigella	 Shigella sonnei
754077.4	Shigella sonnei str. Moseley	Shigella	 Shigella sonnei
1002368.3	Yokenella regensburgei ATCC 43003	Yokenella	 Yokenella regensburgei
469613.3	Enterobacteriaceae bacterium 9_2_54FAA	-	-
549.23	Pantoea agglomerans strain P10c	Pantoea	 Pantoea agglomerans
549.21	Pantoea agglomerans strain 190	Pantoea	 Pantoea agglomerans
549.15	Pantoea agglomerans MP2	Pantoea	 Pantoea agglomerans
